time,frequency,confidence
4.050,261.611,0.965011
4.060,261.936,0.968550
4.070,261.717,0.963105
4.080,261.767,0.965298
4.090,261.870,0.966455
4.100,261.843,0.966740
4.110,261.763,0.965548
4.120,261.726,0.965338
4.130,261.807,0.966779
4.140,261.786,0.964688
4.150,261.858,0.961901
4.160,261.806,0.965469
4.170,261.722,0.963555
4.180,261.610,0.959769
4.190,261.837,0.962969
4.200,261.698,0.958362
4.210,261.696,0.963622
4.220,261.741,0.963308
4.230,261.588,0.957787
4.240,261.758,0.959468
4.250,261.685,0.957536
4.260,261.598,0.960825
4.270,261.655,0.959502
4.280,261.634,0.959291
4.290,261.572,0.958790
4.300,261.641,0.959077
4.310,261.526,0.958821
4.320,261.640,0.959796
4.330,261.503,0.955958
4.340,261.522,0.958138
4.350,261.641,0.960227
4.360,261.483,0.956698
4.370,261.500,0.960358
4.380,261.443,0.957832
4.390,261.489,0.958852
4.400,261.572,0.959830
4.410,261.496,0.957272
4.420,261.447,0.959036
4.430,261.469,0.957378
4.440,261.438,0.959992
4.450,261.532,0.959009
4.460,261.450,0.957307
4.470,261.436,0.960562
4.480,261.504,0.960165
4.490,261.302,0.954770
4.500,261.480,0.959381
4.510,261.364,0.956726
4.520,261.398,0.957220
4.530,261.443,0.959883
4.540,261.401,0.957591
4.550,261.350,0.956867
4.560,261.386,0.956021
4.570,261.318,0.956916
4.580,261.396,0.957026
4.590,261.370,0.955783
4.600,261.354,0.956518
4.610,261.423,0.956425
4.620,261.261,0.956535
4.630,261.453,0.958718
4.640,261.301,0.952960
4.650,261.284,0.954427
4.660,261.371,0.957697
4.670,261.245,0.953720
4.680,261.355,0.956326
4.690,261.293,0.954248
4.700,261.307,0.954902
4.710,261.377,0.956841
4.720,261.310,0.953987
4.730,261.268,0.954857
4.740,261.289,0.953706
4.750,261.254,0.954008
4.760,261.410,0.955482
4.770,261.212,0.949420
4.780,261.242,0.954088
4.790,261.337,0.952947
4.800,261.149,0.950432
4.810,261.372,0.953612
4.820,261.274,0.951640
4.830,261.287,0.953561
4.840,261.318,0.953661
4.850,261.278,0.952607
4.860,261.272,0.950682
4.870,261.218,0.951174
4.880,260.605,0.801566
4.890,255.780,0.567465
4.900,255.816,0.755166
4.910,258.548,0.892763
4.920,259.747,0.940044
4.930,260.497,0.927154
4.940,261.595,0.943749
4.950,261.636,0.954934
4.960,261.634,0.956211
4.970,261.586,0.956020
