time,frequency,confidence
6.700,205.922,0.959564
6.710,205.774,0.959257
6.720,205.540,0.960065
6.730,205.533,0.963378
6.740,205.781,0.968124
6.750,205.800,0.967329
6.760,205.507,0.961863
6.770,205.028,0.943901
6.780,204.685,0.939490
6.790,204.489,0.947626
6.800,204.389,0.943969
6.810,204.382,0.940646
6.820,204.370,0.942525
6.830,204.491,0.941220
6.840,204.592,0.943058
6.850,204.395,0.945496
6.860,204.215,0.948018
6.870,204.121,0.950121
6.880,204.088,0.953915
6.890,204.351,0.951057
6.900,204.569,0.944773
6.910,204.813,0.931762
6.920,205.097,0.946045
6.930,205.419,0.954095
6.940,205.745,0.956609
6.950,205.934,0.964237
6.960,206.221,0.964625
6.970,206.366,0.967603
6.980,206.273,0.965569
6.990,205.841,0.963743
7.000,205.698,0.964254
7.010,205.905,0.964238
7.020,205.977,0.966493
7.030,206.064,0.967587
7.040,206.367,0.968204
7.050,206.751,0.960310
7.060,207.064,0.947921
7.070,207.123,0.945361
7.080,206.927,0.950000
7.090,206.762,0.954667
7.100,206.548,0.962213
7.110,206.404,0.964596
7.120,206.233,0.963996
7.130,206.076,0.967461
7.140,205.995,0.967461
7.150,205.854,0.966449
7.160,205.708,0.963187
7.170,205.745,0.965132
7.180,206.053,0.965542
7.190,206.198,0.964489
7.200,206.255,0.968362
7.210,206.438,0.967801
7.220,206.393,0.965894
7.230,206.282,0.964708
7.240,206.357,0.964840
7.250,206.475,0.962073
7.260,206.462,0.961932
7.270,206.656,0.962441
7.280,206.795,0.960263
7.290,206.786,0.959145
7.300,206.735,0.963326
7.310,206.597,0.967621
7.320,206.602,0.965262
7.330,206.772,0.959460
7.340,207.010,0.950510
7.350,207.285,0.940621
7.360,207.414,0.946215
7.370,207.417,0.948308
7.380,207.696,0.956092
7.390,207.753,0.959680
7.400,207.597,0.956947
7.410,207.581,0.949022
7.420,207.399,0.940211
7.430,207.214,0.927711
7.440,207.176,0.930019
7.450,206.984,0.946378
7.460,206.807,0.951263
7.470,206.928,0.947731
7.480,207.058,0.940920
7.490,207.302,0.935041
7.500,207.390,0.937169
7.510,207.261,0.936824
7.520,207.004,0.937021
7.530,206.712,0.951349
7.540,206.704,0.948814
7.550,206.925,0.939980
7.560,207.176,0.932611
7.570,207.245,0.933082
7.580,207.266,0.931485
7.590,207.142,0.934984
7.600,207.153,0.934376
7.610,207.380,0.938886
7.620,207.340,0.938365
7.630,207.292,0.933734
7.640,207.134,0.930592
7.650,206.889,0.950448
7.660,206.651,0.956263
7.670,206.598,0.958797
7.680,206.673,0.956920
7.690,206.751,0.952541
7.700,206.890,0.950276
7.710,206.875,0.955105
7.720,206.679,0.959237
7.730,206.485,0.962953
7.740,206.479,0.964461
7.750,206.854,0.954394
7.760,207.470,0.947068
7.770,208.072,0.961196
7.780,208.972,0.946397
7.790,210.034,0.945100
7.800,211.146,0.954013
7.810,212.395,0.919917
7.820,213.601,0.895446
7.830,213.822,0.871441
7.840,213.074,0.890056
7.850,212.024,0.868750
7.860,211.805,0.890367
7.870,211.766,0.900175
7.880,211.822,0.895032
7.890,211.960,0.893862
7.900,212.049,0.872746
7.910,212.029,0.867770
7.920,211.400,0.835903
7.930,212.330,0.820017
7.940,212.253,0.614736
7.950,211.715,0.841689
7.960,211.000,0.819731
7.970,210.699,0.688570
7.980,421.344,0.268151
7.990,419.175,0.302855
8.000,421.968,0.371140
8.010,210.842,0.332587
8.020,421.181,0.371036
8.030,420.990,0.477389
8.040,421.788,0.456406
8.050,425.514,0.373531
8.060,425.759,0.207151
8.070,212.289,0.374524
8.080,213.656,0.520146
8.090,212.744,0.561466
8.100,210.990,0.724584
8.110,210.282,0.585015
8.120,211.074,0.575965
8.130,211.650,0.536670
8.140,211.371,0.568624
8.150,210.445,0.557771
8.160,208.570,0.475165
8.170,208.214,0.208584
8.180,311.026,0.254064
8.190,212.280,0.131411
8.200,306.252,0.132877
8.210,251.825,0.410835
8.220,252.649,0.390605
8.230,250.807,0.430075
8.240,246.509,0.749389
8.250,242.843,0.612516
8.260,118.636,0.184120
8.270,214.109,0.076769
8.280,215.974,0.157990
8.290,122.237,0.166837
8.300,120.856,0.192518
8.310,242.685,0.236115
8.320,248.537,0.313789
8.330,304.798,0.382746
8.340,305.779,0.558603
8.350,309.043,0.162999
8.360,280.727,0.291574
8.370,276.901,0.479858
8.380,273.097,0.715778
8.390,274.238,0.902784
8.400,278.177,0.906850
8.410,282.168,0.934536
8.420,284.301,0.972009
8.430,284.529,0.974899
8.440,284.297,0.974913
8.450,284.127,0.975823
8.460,283.528,0.967052
8.470,282.304,0.944876
8.480,281.443,0.964898
8.490,281.401,0.962209
8.500,281.051,0.956914
8.510,280.053,0.934836
8.520,278.932,0.949028
8.530,277.890,0.963118
8.540,277.449,0.965471
8.550,277.399,0.964757
8.560,277.600,0.969822
8.570,277.653,0.971311
8.580,277.507,0.970347
8.590,277.213,0.970447
8.600,277.201,0.968156
8.610,277.011,0.966001
8.620,276.870,0.961478
8.630,276.590,0.957618
8.640,276.505,0.950365
8.650,276.145,0.946680
8.660,275.584,0.963692
8.670,275.055,0.974430
8.680,274.456,0.973785
8.690,274.217,0.974440
8.700,274.169,0.971011
8.710,274.618,0.971258
8.720,274.794,0.970141
8.730,274.602,0.972640
8.740,274.171,0.972534
8.750,273.566,0.961171
8.760,273.385,0.958686
8.770,273.311,0.958712
8.780,273.280,0.964090
8.790,272.938,0.968789
8.800,272.875,0.971345
8.810,272.793,0.970816
8.820,273.116,0.962769
8.830,273.544,0.955036
8.840,273.872,0.963031
8.850,273.612,0.959001
8.860,273.138,0.963512
8.870,273.487,0.953539
8.880,273.887,0.961937
8.890,274.239,0.971215
8.900,274.552,0.970494
8.910,275.164,0.972249
8.920,275.137,0.969815
8.930,275.184,0.971943
8.940,275.419,0.967461
8.950,275.708,0.964594
8.960,275.208,0.970282
8.970,274.253,0.972674
8.980,273.082,0.964041
8.990,272.294,0.977487
9.000,271.679,0.978010
9.010,271.869,0.978364
9.020,272.307,0.975806
9.030,272.706,0.969434
9.040,272.394,0.967807
9.050,270.570,0.921680
9.060,268.309,0.960436
9.070,266.293,0.939584
9.080,263.978,0.837295
9.090,259.331,0.574182
9.100,249.873,0.665998
9.110,247.810,0.809638
9.120,247.398,0.872583
9.130,247.621,0.914256
9.140,248.674,0.907789
9.150,249.191,0.905170
9.160,248.981,0.909224
9.170,248.462,0.933560
9.180,248.295,0.940610
9.190,248.385,0.938313
9.200,248.325,0.940250
9.210,248.154,0.934488
9.220,247.752,0.942587
9.230,247.399,0.946442
9.240,247.178,0.940745
9.250,247.039,0.943007
9.260,247.256,0.940870
9.270,246.863,0.933911
9.280,246.360,0.913560
9.290,245.422,0.953256
9.300,244.176,0.941128
9.310,242.516,0.968488
9.320,239.963,0.912438
9.330,237.006,0.877955
9.340,233.992,0.916115
9.350,232.966,0.904877
9.360,233.880,0.932575
9.370,235.592,0.879231
9.380,237.023,0.926525
9.390,237.356,0.934248
9.400,237.173,0.934655
9.410,236.901,0.935006
9.420,236.562,0.934691
9.430,236.171,0.937361
9.440,235.883,0.929405
9.450,235.374,0.905262
9.460,234.493,0.942425
9.470,234.172,0.942262
9.480,233.903,0.947318
9.490,233.697,0.954072
9.500,233.658,0.952299
9.510,233.438,0.951338
9.520,233.423,0.951279
9.530,233.148,0.935587
9.540,232.736,0.927798
9.550,232.676,0.922940
9.560,232.635,0.915926
9.570,232.376,0.903214
9.580,232.103,0.910978
9.590,232.094,0.913047
9.600,232.269,0.900634
9.610,232.567,0.892597
9.620,233.008,0.925940
9.630,233.403,0.930842
9.640,233.727,0.940668
9.650,234.118,0.939786
9.660,234.855,0.929542
9.670,235.109,0.922772
9.680,235.501,0.903634
9.690,235.640,0.910540
9.700,235.564,0.916366
9.710,235.540,0.913560
9.720,235.203,0.914596
9.730,234.767,0.939407
9.740,234.143,0.943979
9.750,233.003,0.937039
9.760,232.262,0.900516
9.770,230.850,0.901736
9.780,228.071,0.884759
9.790,224.248,0.818079
9.800,219.919,0.773602
9.810,213.432,0.684085
9.820,208.674,0.801693
9.830,206.750,0.873244
9.840,206.087,0.908129
9.850,206.257,0.922887
9.860,206.673,0.925326
9.870,207.058,0.906278
9.880,207.298,0.905899
