time,frequency,confidence
7.690,120.645,0.841706
7.700,119.885,0.797823
7.710,119.728,0.632786
7.720,241.579,0.450010
7.730,241.406,0.487619
7.740,239.564,0.698980
7.750,238.719,0.617475
7.760,120.445,0.360351
7.770,121.309,0.472235
7.780,122.386,0.482336
7.790,121.350,0.562893
7.800,121.769,0.457352
7.810,121.447,0.340403
7.820,119.444,0.154576
7.830,90.582,0.112974
7.840,131.360,0.362396
7.850,129.962,0.242992
7.860,126.050,0.580908
7.870,182.604,0.037241
7.880,92.729,0.166829
7.890,92.264,0.117102
7.900,45.117,0.035226
7.910,175.844,0.065743
7.920,180.232,0.090742
7.930,95.538,0.199413
7.940,94.949,0.308498
7.950,183.545,0.198068
7.960,183.474,0.224363
7.970,93.563,0.346766
7.980,94.539,0.208940
7.990,95.223,0.054935
8.000,242.520,0.020195
8.010,208.903,0.048749
8.020,381.513,0.174564
8.030,206.456,0.024628
8.040,215.847,0.038470
8.050,214.156,0.029847
8.060,218.352,0.088343
8.070,220.996,0.051025
8.080,221.045,0.034836
8.090,247.540,0.012981
8.100,93.864,0.139158
8.110,90.839,0.095915
8.120,133.192,0.190635
8.130,272.477,0.312397
8.140,275.705,0.391468
8.150,278.139,0.437120
8.160,280.170,0.229239
8.170,140.356,0.353032
8.180,140.694,0.445035
8.190,139.247,0.182901
8.200,94.679,0.156544
8.210,94.549,0.061174
8.220,202.998,0.082074
8.230,134.894,0.148977
8.240,133.104,0.107855
8.250,194.047,0.095485
8.260,270.377,0.069668
8.270,136.896,0.331475
8.280,274.283,0.327896
8.290,274.089,0.279042
8.300,139.769,0.385026
8.310,139.099,0.349240
8.320,129.192,0.272450
8.330,134.721,0.552547
8.340,132.713,0.246611
8.350,263.313,0.157836
8.360,267.033,0.468782
8.370,265.071,0.785900
8.380,260.762,0.718524
8.390,257.316,0.590815
8.400,253.686,0.453836
8.410,131.019,0.348147
8.420,130.528,0.378111
8.430,155.003,0.049766
8.440,154.636,0.036724
8.450,87.880,0.134841
8.460,88.962,0.115832
8.470,90.868,0.144252
8.480,264.946,0.219630
8.490,211.357,0.095387
8.500,207.392,0.131678
8.510,202.465,0.211870
8.520,137.969,0.194408
8.530,138.424,0.276089
8.540,138.227,0.380356
8.550,283.877,0.361870
8.560,278.519,0.177076
8.570,275.674,0.091894
8.580,90.775,0.058572
8.590,80.902,0.233608
8.600,55.031,0.042859
8.610,34.316,0.085432
