time,frequency,confidence
5.920,250.019,0.923887
5.930,249.383,0.895518
5.940,249.302,0.908001
5.950,249.562,0.932014
5.960,250.161,0.936270
5.970,251.211,0.903250
5.980,252.923,0.907399
5.990,252.946,0.924597
6.000,253.599,0.952682
6.010,253.735,0.954056
6.020,254.170,0.956128
6.030,253.695,0.954699
6.040,252.238,0.914734
6.050,250.337,0.901270
6.060,245.543,0.701452
6.070,242.153,0.770412
6.080,245.529,0.787043
6.090,248.010,0.895101
6.100,248.735,0.907084
6.110,247.691,0.932591
6.120,246.937,0.921082
6.130,246.579,0.900476
6.140,247.437,0.907770
6.150,248.196,0.919271
6.160,248.538,0.903461
6.170,249.263,0.892717
6.180,249.680,0.911744
6.190,250.162,0.934095
6.200,251.283,0.922659
6.210,252.245,0.893504
6.220,252.665,0.904528
6.230,252.509,0.898185
6.240,253.208,0.922070
6.250,253.367,0.927889
6.260,253.601,0.931018
6.270,252.911,0.928072
6.280,252.529,0.918171
6.290,252.703,0.925128
6.300,251.459,0.916887
6.310,250.812,0.926491
6.320,250.670,0.932889
6.330,251.150,0.934605
6.340,251.965,0.906176
6.350,252.739,0.932626
6.360,253.132,0.938681
6.370,252.515,0.920876
6.380,252.010,0.901319
6.390,253.230,0.921293
6.400,255.067,0.928838
6.410,255.876,0.926812
6.420,256.869,0.937556
6.430,258.800,0.922906
6.440,263.324,0.843140
6.450,270.986,0.833080
6.460,275.473,0.891346
6.470,280.413,0.855692
6.480,285.963,0.817492
6.490,292.091,0.776385
6.500,297.044,0.901686
6.510,298.941,0.927286
6.520,300.473,0.909922
6.530,302.304,0.942160
6.540,303.494,0.927001
6.550,304.608,0.955409
6.560,305.263,0.966131
6.570,304.794,0.957122
6.580,304.146,0.952870
6.590,303.088,0.937669
6.600,302.217,0.954661
6.610,302.424,0.954588
6.620,301.626,0.955875
6.630,300.677,0.928253
6.640,300.027,0.907623
6.650,299.475,0.924703
6.660,299.487,0.917960
6.670,299.685,0.911457
6.680,299.048,0.920473
6.690,298.245,0.927639
6.700,297.766,0.928147
6.710,297.290,0.913167
6.720,296.690,0.897435
6.730,296.145,0.923921
6.740,296.338,0.911984
6.750,296.022,0.933228
6.760,296.140,0.936171
6.770,295.741,0.937100
6.780,295.652,0.938281
6.790,296.347,0.917889
