time,frequency,confidence
5.580,133.286,0.938501
5.590,132.970,0.918379
5.600,132.531,0.864694
5.610,134.450,0.744099
5.620,136.304,0.722452
5.630,137.150,0.843133
5.640,136.712,0.877297
5.650,135.835,0.907441
5.660,135.430,0.917683
5.670,135.561,0.917644
5.680,135.370,0.909332
5.690,134.683,0.939807
5.700,134.261,0.952231
5.710,133.981,0.950530
5.720,134.033,0.955399
5.730,133.856,0.951333
5.740,133.656,0.946430
5.750,133.628,0.948245
5.760,133.457,0.942119
5.770,133.413,0.944680
5.780,133.419,0.948429
5.790,133.263,0.952433
5.800,133.129,0.949713
5.810,132.859,0.958759
5.820,132.591,0.956043
5.830,132.759,0.954708
5.840,133.011,0.959045
5.850,133.217,0.952633
5.860,133.396,0.941889
5.870,133.360,0.949397
5.880,133.277,0.951913
5.890,133.277,0.945334
5.900,133.260,0.954232
5.910,133.320,0.954642
5.920,133.598,0.951921
5.930,133.862,0.958670
5.940,133.978,0.957762
5.950,134.202,0.959005
5.960,134.212,0.960615
5.970,133.997,0.959003
5.980,133.907,0.957048
5.990,133.752,0.955826
6.000,133.513,0.945527
6.010,133.249,0.945727
6.020,132.552,0.946066
6.030,131.672,0.947714
6.040,130.885,0.924878
6.050,130.044,0.899142
6.060,128.997,0.869608
6.070,127.654,0.831365
6.080,125.502,0.766306
6.090,123.779,0.817596
6.100,123.883,0.698023
6.110,127.804,0.790562
6.120,127.915,0.866052
6.130,126.971,0.876146
6.140,125.590,0.911502
6.150,124.837,0.912816
6.160,124.313,0.929981
6.170,124.178,0.934237
6.180,124.256,0.930851
6.190,124.297,0.931973
6.200,124.289,0.932713
6.210,124.261,0.932846
6.220,124.617,0.906100
6.230,125.091,0.928530
6.240,125.581,0.936131
6.250,125.746,0.932888
6.260,126.011,0.933464
6.270,126.222,0.939967
6.280,126.279,0.942274
6.290,126.244,0.931728
6.300,126.154,0.929999
6.310,126.088,0.918639
6.320,125.710,0.928543
6.330,125.362,0.930362
6.340,125.306,0.940205
6.350,125.355,0.932702
6.360,125.356,0.935768
6.370,125.647,0.925471
6.380,125.801,0.922612
6.390,125.765,0.925305
6.400,125.672,0.924909
6.410,125.981,0.916082
6.420,126.319,0.937233
6.430,126.308,0.939492
6.440,126.052,0.927899
6.450,125.879,0.924307
6.460,125.783,0.917341
6.470,125.759,0.924425
6.480,126.007,0.910393
6.490,126.359,0.933934
6.500,126.610,0.937130
6.510,126.598,0.939370
6.520,126.615,0.931397
6.530,126.621,0.935296
6.540,126.386,0.931729
6.550,126.119,0.924048
6.560,126.269,0.933940
6.570,126.619,0.946115
6.580,126.777,0.944735
6.590,126.384,0.924922
6.600,125.320,0.866174
6.610,123.955,0.772377
6.620,122.657,0.659172
6.630,128.273,0.609803
6.640,129.926,0.817113
6.650,128.960,0.868043
6.660,127.528,0.905166
6.670,126.041,0.905948
6.680,124.918,0.919656
6.690,124.140,0.938898
6.700,123.645,0.951551
6.710,123.388,0.941824
6.720,123.529,0.952075
6.730,123.810,0.945926
6.740,124.027,0.948334
6.750,124.520,0.906749
6.760,125.280,0.922194
6.770,126.077,0.914274
6.780,126.472,0.941869
6.790,126.927,0.926882
6.800,127.491,0.909531
6.810,127.689,0.916221
6.820,127.441,0.901479
6.830,126.861,0.930077
6.840,126.755,0.943323
6.850,126.635,0.944505
6.860,126.747,0.930143
6.870,126.909,0.931064
6.880,126.884,0.929726
6.890,126.797,0.934359
6.900,127.034,0.914753
6.910,127.104,0.919364
6.920,126.813,0.928718
6.930,126.400,0.929033
6.940,126.453,0.934207
6.950,126.841,0.937747
6.960,126.860,0.935590
6.970,126.716,0.923658
6.980,126.595,0.931575
6.990,126.471,0.933388
7.000,126.273,0.930138
7.010,126.172,0.923387
7.020,126.139,0.923366
7.030,126.039,0.920680
7.040,125.828,0.917349
7.050,125.807,0.922290
7.060,125.581,0.932465
7.070,125.460,0.938583
7.080,125.337,0.937889
7.090,125.156,0.940112
7.100,124.786,0.922785
7.110,123.974,0.948674
7.120,123.170,0.927129
7.130,122.173,0.861348
7.140,120.022,0.639791
7.150,115.104,0.212357
7.160,113.522,0.359828
7.170,114.931,0.725335
7.180,112.940,0.749318
7.190,111.265,0.777154
7.200,108.554,0.833064
7.210,106.622,0.851952
7.220,105.242,0.866782
7.230,104.491,0.900259
7.240,104.035,0.918618
7.250,103.910,0.932930
7.260,103.755,0.932408
7.270,103.766,0.933672
7.280,103.955,0.935901
7.290,104.281,0.919638
7.300,104.816,0.873887
7.310,105.438,0.869450
7.320,105.802,0.845886
7.330,106.388,0.907336
7.340,107.226,0.886220
7.350,107.891,0.914915
7.360,108.557,0.929129
7.370,109.132,0.944349
7.380,109.539,0.929269
7.390,109.612,0.928632
7.400,109.595,0.930729
7.410,109.558,0.934915
7.420,109.577,0.933571
7.430,109.649,0.931568
7.440,109.667,0.926266
7.450,109.653,0.928356
7.460,109.712,0.928768
7.470,109.584,0.927034
7.480,109.567,0.932821
7.490,109.734,0.934480
7.500,109.924,0.950541
7.510,110.140,0.961681
7.520,110.311,0.966490
7.530,110.354,0.962396
7.540,110.299,0.961037
7.550,110.151,0.958663
7.560,110.176,0.957361
7.570,110.270,0.959320
7.580,110.429,0.954436
7.590,110.419,0.957550
7.600,110.170,0.961535
7.610,109.833,0.949278
7.620,109.509,0.937694
7.630,109.401,0.943069
7.640,109.421,0.939202
7.650,109.344,0.946160
7.660,109.335,0.944728
7.670,109.202,0.940363
7.680,108.696,0.919505
7.690,108.310,0.855823
7.700,108.783,0.859451
7.710,110.418,0.907390
7.720,111.597,0.868363
7.730,112.578,0.838543
7.740,113.518,0.830552
7.750,113.308,0.849592
7.760,112.913,0.876780
7.770,112.222,0.884146
7.780,112.112,0.888202
7.790,112.158,0.872902
7.800,111.966,0.888696
7.810,111.850,0.893410
7.820,111.777,0.896204
7.830,111.592,0.903661
7.840,111.392,0.911562
7.850,111.042,0.898005
7.860,110.877,0.915582
7.870,110.662,0.932424
7.880,110.452,0.950336
7.890,110.232,0.960944
7.900,110.124,0.961594
7.910,110.261,0.965407
7.920,110.287,0.961071
7.930,110.379,0.960524
7.940,110.535,0.954996
7.950,110.767,0.941179
7.960,110.913,0.924837
7.970,110.985,0.913754
7.980,111.050,0.912362
7.990,110.941,0.922056
8.000,111.011,0.913439
8.010,111.020,0.904827
8.020,110.794,0.931260
8.030,110.545,0.952937
8.040,110.410,0.958594
8.050,110.255,0.960018
8.060,110.116,0.956728
8.070,110.183,0.966098
