time,frequency,confidence
3.950,323.350,0.870908
3.960,321.444,0.855911
3.970,318.326,0.902059
3.980,319.366,0.890796
3.990,320.565,0.806849
4.000,314.558,0.687077
4.010,310.100,0.851117
4.020,308.209,0.961691
4.030,306.627,0.962995
4.040,304.855,0.972741
4.050,302.191,0.926452
4.060,300.271,0.862013
4.070,301.122,0.723328
4.080,306.461,0.557980
4.090,306.536,0.818364
4.100,304.579,0.875391
4.110,304.675,0.913326
4.120,304.754,0.864513
4.130,306.150,0.683321
4.140,312.277,0.168222
4.150,209.297,0.110853
4.160,206.237,0.115504
4.170,322.327,0.418680
4.180,330.750,0.774073
4.190,330.683,0.890637
4.200,330.403,0.944102
4.210,330.847,0.969371
4.220,331.035,0.974212
4.230,330.978,0.971405
4.240,330.658,0.966135
4.250,330.411,0.959356
4.260,330.094,0.959027
4.270,329.734,0.957775
4.280,329.424,0.950085
4.290,329.556,0.954568
4.300,330.050,0.963365
4.310,331.144,0.959898
4.320,332.356,0.915568
4.330,333.273,0.943090
4.340,333.261,0.943262
4.350,332.726,0.923590
4.360,331.600,0.952094
4.370,330.060,0.944384
4.380,329.883,0.931924
4.390,330.128,0.917122
4.400,329.683,0.902052
4.410,329.448,0.915231
4.420,330.179,0.881138
4.430,326.265,0.731518
4.440,327.033,0.780573
4.450,330.864,0.833820
4.460,332.824,0.840152
4.470,332.797,0.888698
4.480,334.326,0.917499
4.490,335.798,0.904224
4.500,336.055,0.871364
4.510,333.026,0.898605
4.520,330.267,0.919331
4.530,330.954,0.918895
4.540,332.865,0.907066
4.550,334.327,0.927674
4.560,333.788,0.925670
4.570,333.136,0.913329
4.580,333.126,0.859133
4.590,334.566,0.863531
4.600,335.297,0.750458
4.610,332.317,0.614380
4.620,323.916,0.519674
4.630,322.272,0.600643
4.640,326.635,0.484069
4.650,330.705,0.341902
4.660,330.782,0.235303
4.670,328.669,0.330159
4.680,32.486,0.143303
4.690,32.510,0.564471
4.700,32.169,0.333247
4.710,226.737,0.045660
4.720,94.197,0.069706
4.730,93.631,0.314581
4.740,93.961,0.128055
4.750,198.253,0.099949
4.760,283.767,0.140240
4.770,295.662,0.171923
4.780,271.522,0.387175
4.790,262.560,0.480745
4.800,258.387,0.606506
4.810,260.096,0.756309
4.820,260.991,0.804066
4.830,262.766,0.917249
4.840,264.983,0.951739
4.850,266.784,0.949030
4.860,269.264,0.965157
4.870,271.635,0.969493
4.880,272.791,0.965165
4.890,272.716,0.964130
4.900,271.934,0.969115
4.910,271.649,0.971415
4.920,271.849,0.971118
4.930,272.356,0.972125
4.940,272.478,0.967197
4.950,272.447,0.968688
4.960,272.470,0.967466
4.970,273.213,0.947063
4.980,274.633,0.959417
4.990,276.660,0.935062
5.000,278.736,0.947025
5.010,279.978,0.926428
5.020,280.311,0.934848
5.030,279.831,0.914309
5.040,278.727,0.947401
5.050,277.931,0.951694
5.060,278.006,0.941002
5.070,279.985,0.836701
5.080,283.926,0.829552
5.090,288.699,0.741592
5.100,296.738,0.723359
5.110,303.203,0.736615
5.120,314.138,0.724351
5.130,316.390,0.872766
5.140,315.585,0.940289
5.150,314.612,0.954352
5.160,313.893,0.945346
5.170,312.307,0.964381
5.180,310.388,0.934381
5.190,308.223,0.969898
5.200,306.453,0.958276
5.210,304.302,0.971531
5.220,303.063,0.960216
5.230,303.448,0.961432
5.240,304.461,0.977233
5.250,304.597,0.980793
5.260,304.356,0.966009
5.270,304.624,0.898057
5.280,306.601,0.785770
5.290,306.930,0.674771
5.300,329.619,0.527926
5.310,335.890,0.576847
5.320,343.155,0.753722
5.330,345.052,0.912255
5.340,342.168,0.955800
5.350,339.168,0.964905
5.360,336.610,0.929626
5.370,334.341,0.964465
5.380,332.785,0.947735
5.390,330.888,0.973828
5.400,328.957,0.941019
5.410,327.365,0.962476
5.420,326.535,0.966236
5.430,326.373,0.964986
5.440,327.091,0.968470
5.450,328.339,0.953929
5.460,328.942,0.962303
5.470,328.877,0.959991
5.480,327.891,0.942886
5.490,327.661,0.895360
5.500,329.271,0.909993
5.510,330.534,0.959718
5.520,330.687,0.960558
5.530,329.672,0.893404
5.540,329.389,0.844563
5.550,330.225,0.854064
5.560,331.933,0.850275
5.570,332.695,0.895798
5.580,331.355,0.950032
5.590,328.490,0.890059
5.600,327.711,0.881710
5.610,332.677,0.650172
5.620,330.191,0.623739
5.630,324.840,0.659106
5.640,319.146,0.790468
5.650,316.341,0.929198
5.660,315.690,0.964028
5.670,314.914,0.960710
5.680,314.713,0.953759
5.690,313.686,0.953174
5.700,312.493,0.966315
5.710,311.207,0.956491
5.720,310.174,0.954605
5.730,309.311,0.971620
5.740,308.252,0.975069
5.750,307.274,0.964117
5.760,306.563,0.955034
5.770,306.045,0.969211
5.780,304.924,0.978222
5.790,303.424,0.940644
5.800,302.537,0.935088
5.810,303.756,0.823455
5.820,307.747,0.722209
5.830,310.041,0.521218
5.840,334.307,0.517769
5.850,345.178,0.703692
5.860,348.434,0.898158
5.870,346.820,0.964077
5.880,344.008,0.963474
5.890,341.275,0.961177
5.900,337.740,0.944747
5.910,334.934,0.963142
5.920,333.450,0.963246
5.930,332.458,0.953254
5.940,331.111,0.975586
5.950,330.426,0.980187
5.960,330.138,0.979401
5.970,330.294,0.981502
5.980,330.819,0.982321
5.990,331.124,0.980228
6.000,331.009,0.979123
6.010,330.534,0.976492
6.020,330.862,0.979578
6.030,330.601,0.979806
6.040,330.188,0.974999
6.050,330.265,0.976663
6.060,330.090,0.975371
6.070,329.138,0.961418
6.080,328.078,0.958030
6.090,327.512,0.967967
6.100,326.581,0.956494
6.110,323.093,0.920700
6.120,319.696,0.876935
6.130,318.987,0.790333
6.140,320.894,0.690537
6.150,318.893,0.843324
6.160,318.886,0.912316
6.170,319.384,0.850732
6.180,315.449,0.853062
6.190,313.869,0.901836
6.200,313.615,0.949037
6.210,313.237,0.963486
6.220,313.395,0.957311
6.230,313.291,0.961510
6.240,313.399,0.958815
6.250,313.366,0.960158
6.260,313.163,0.963313
6.270,312.981,0.965281
6.280,312.972,0.966955
6.290,312.515,0.957056
6.300,310.756,0.896685
6.310,309.631,0.878541
6.320,311.750,0.765773
6.330,321.732,0.638201
6.340,331.817,0.583293
6.350,342.932,0.769756
6.360,344.055,0.905217
6.370,342.594,0.967294
6.380,340.434,0.950570
6.390,338.039,0.962299
6.400,336.399,0.943082
6.410,335.215,0.962460
6.420,334.301,0.963692
6.430,333.575,0.960514
6.440,333.293,0.959946
6.450,333.464,0.963977
6.460,333.271,0.960668
6.470,332.183,0.965245
6.480,331.097,0.979307
6.490,330.956,0.980120
6.500,331.334,0.974981
6.510,331.499,0.970716
6.520,331.877,0.959836
6.530,332.908,0.921434
6.540,334.543,0.911409
6.550,335.797,0.868530
6.560,336.908,0.794897
6.570,337.123,0.702767
6.580,336.239,0.600634
6.590,328.058,0.458633
6.600,331.463,0.614830
6.610,334.853,0.893035
6.620,333.319,0.861065
6.630,327.923,0.617164
6.640,323.785,0.562499
6.650,321.043,0.604214
6.660,312.859,0.607595
6.670,309.150,0.831199
6.680,307.187,0.933036
6.690,306.007,0.974591
6.700,306.291,0.973413
6.710,306.955,0.963085
6.720,307.132,0.965910
6.730,307.528,0.970217
6.740,307.768,0.973169
6.750,308.223,0.974517
6.760,308.638,0.974792
6.770,307.584,0.961095
6.780,305.951,0.944600
6.790,304.625,0.854636
6.800,308.090,0.681513
6.810,319.740,0.440218
6.820,329.700,0.766201
6.830,330.548,0.536449
6.840,340.806,0.565928
6.850,347.521,0.860242
6.860,346.816,0.951689
6.870,342.401,0.956999
6.880,338.895,0.959305
6.890,336.097,0.951616
6.900,333.550,0.959406
6.910,331.791,0.971730
6.920,330.245,0.970102
6.930,328.667,0.944224
6.940,328.125,0.960657
6.950,327.447,0.969240
6.960,326.641,0.971153
6.970,326.407,0.971523
6.980,327.180,0.977595
6.990,327.582,0.975700
7.000,327.090,0.980337
7.010,325.993,0.967410
7.020,324.879,0.956699
7.030,324.498,0.963413
7.040,324.088,0.964865
7.050,323.428,0.958996
7.060,322.764,0.952350
7.070,321.396,0.896191
7.080,318.545,0.872709
7.090,317.132,0.738826
7.100,324.976,0.661971
7.110,328.607,0.915808
7.120,329.182,0.942683
7.130,329.827,0.894343
7.140,334.589,0.799417
7.150,336.475,0.851438
7.160,334.256,0.940548
7.170,331.594,0.964263
7.180,330.038,0.973903
7.190,328.644,0.941591
7.200,327.669,0.964667
7.210,326.538,0.970712
7.220,325.661,0.961990
7.230,325.235,0.951956
7.240,325.873,0.966662
7.250,326.348,0.972589
7.260,325.974,0.959291
7.270,325.436,0.904488
7.280,326.670,0.826636
7.290,329.954,0.799243
7.300,333.365,0.570355
7.310,356.434,0.592797
7.320,357.940,0.504331
7.330,386.060,0.575407
7.340,388.398,0.789883
7.350,391.298,0.871478
7.360,391.203,0.903376
7.370,388.821,0.943274
7.380,385.221,0.930881
7.390,380.916,0.951296
7.400,377.717,0.948107
7.410,374.540,0.949781
7.420,372.632,0.951459
7.430,371.896,0.957095
7.440,371.468,0.958284
7.450,371.020,0.955782
7.460,370.739,0.949697
7.470,370.446,0.943863
7.480,370.657,0.945305
7.490,370.761,0.951821
7.500,370.351,0.945847
7.510,370.489,0.948394
7.520,370.404,0.946094
7.530,369.420,0.922278
7.540,368.189,0.933146
7.550,367.510,0.949019
7.560,367.218,0.962522
7.570,365.877,0.966046
7.580,363.303,0.956081
7.590,358.123,0.924324
7.600,353.404,0.913238
7.610,355.248,0.782499
7.620,363.251,0.823224
7.630,363.650,0.858631
7.640,361.763,0.899044
7.650,358.407,0.857140
7.660,355.171,0.753376
7.670,352.257,0.942001
7.680,350.793,0.974287
7.690,349.608,0.981533
7.700,349.690,0.978656
7.710,350.093,0.981724
7.720,349.272,0.976400
7.730,348.495,0.965055
7.740,348.218,0.955591
7.750,348.774,0.970853
7.760,349.636,0.979085
7.770,349.706,0.976535
7.780,348.978,0.945100
7.790,347.739,0.823672
7.800,350.702,0.704172
7.810,363.217,0.593715
7.820,377.548,0.357833
7.830,386.489,0.592803
7.840,391.844,0.872597
7.850,391.678,0.914948
7.860,388.441,0.940314
7.870,383.833,0.938899
7.880,379.932,0.959013
7.890,376.405,0.956238
7.900,372.673,0.944610
7.910,370.829,0.961610
7.920,368.971,0.939625
7.930,365.826,0.950917
7.940,360.381,0.891651
7.950,355.610,0.917713
7.960,353.009,0.829574
7.970,352.901,0.714644
7.980,355.097,0.810227
7.990,356.671,0.868786
8.000,359.019,0.726587
8.010,349.351,0.707511
8.020,341.960,0.859856
8.030,335.822,0.939223
8.040,333.689,0.969959
8.050,334.027,0.965421
8.060,335.636,0.955292
8.070,337.173,0.954495
8.080,338.894,0.965848
8.090,340.173,0.941593
8.100,340.244,0.913534
8.110,338.508,0.893860
8.120,337.317,0.791157
8.130,340.537,0.542952
8.140,353.940,0.758703
8.150,354.880,0.779844
8.160,362.081,0.494859
8.170,370.784,0.688047
8.180,374.900,0.877940
8.190,376.138,0.950652
8.200,374.542,0.948916
8.210,372.477,0.951880
8.220,372.059,0.958637
8.230,372.417,0.952329
8.240,372.733,0.948054
8.250,373.310,0.934541
8.260,373.996,0.939731
8.270,374.641,0.956429
8.280,374.649,0.953683
8.290,374.507,0.951605
8.300,373.505,0.932701
8.310,371.305,0.958156
8.320,368.688,0.928365
8.330,366.936,0.953797
8.340,366.339,0.931216
8.350,366.460,0.913400
8.360,367.744,0.917243
8.370,369.332,0.892345
8.380,370.962,0.894193
8.390,371.813,0.909358
8.400,369.343,0.902340
8.410,369.380,0.909628
8.420,371.151,0.932076
8.430,373.231,0.843170
8.440,373.908,0.768397
8.450,374.062,0.766152
8.460,374.807,0.668006
8.470,374.260,0.665955
8.480,373.890,0.807043
8.490,372.429,0.822154
8.500,371.043,0.762676
8.510,371.035,0.644523
8.520,744.809,0.608280
8.530,747.483,0.579158
8.540,746.891,0.441558
8.550,373.491,0.427388
8.560,373.114,0.773573
8.570,371.380,0.795879
8.580,370.175,0.639881
8.590,372.213,0.536946
8.600,375.393,0.388806
8.610,374.253,0.382331
8.620,373.251,0.412458
8.630,372.471,0.571516
8.640,371.912,0.682249
8.650,370.601,0.670501
8.660,247.705,0.288341
8.670,250.144,0.422116
8.680,250.521,0.430557
8.690,247.500,0.259116
8.700,367.715,0.603241
8.710,367.926,0.639289
8.720,365.149,0.481618
8.730,365.337,0.306625
8.740,259.496,0.232272
8.750,259.360,0.411623
8.760,258.243,0.395927
8.770,251.939,0.312897
8.780,248.981,0.285714
8.790,205.309,0.112770
8.800,97.871,0.044220
8.810,125.466,0.118806
8.820,249.983,0.230166
8.830,252.373,0.242914
8.840,258.422,0.317852
8.850,263.790,0.357346
8.860,259.379,0.294187
8.870,253.308,0.571696
8.880,250.507,0.562661
8.890,179.460,0.259845
8.900,185.747,0.188984
8.910,194.374,0.165050
8.920,189.564,0.215641
8.930,255.391,0.497988
8.940,256.815,0.752355
8.950,254.494,0.367026
8.960,147.485,0.114834
8.970,129.733,0.206681
8.980,124.607,0.132872
8.990,208.256,0.142574
9.000,277.618,0.097065
9.010,215.288,0.153969
9.020,178.002,0.197009
9.030,171.460,0.216620
9.040,223.008,0.130763
9.050,220.319,0.304674
9.060,219.639,0.144206
9.070,203.242,0.062539
9.080,224.164,0.082366
9.090,224.193,0.335485
9.100,219.345,0.363218
9.110,212.750,0.432055
9.120,213.753,0.318114
9.130,193.286,0.288660
9.140,177.968,0.300652
9.150,175.893,0.190532
9.160,199.664,0.152236
9.170,202.577,0.167913
9.180,96.180,0.047297
9.190,134.177,0.038266
9.200,160.866,0.047795
9.210,154.232,0.066130
9.220,89.465,0.018717
9.230,88.370,0.019506
9.240,84.742,0.018030
9.250,84.726,0.211338
9.260,85.404,0.190352
9.270,122.187,0.022739
9.280,32.152,0.082257
9.290,45.600,0.144715
